source_object,target_schema,target_object,source_column_name,target_column_name,primary_key
stg_oracle_fusion_dootop_header,edw_asis,oracle_fusion_dootop_header,header_id,header_id,Y
stg_oracle_fusion_dootop_header,edw_asis,oracle_fusion_dootop_header,canceled_flag,canceled_flag, 
stg_oracle_fusion_dootop_header,edw_asis,oracle_fusion_dootop_header,change_version_number,change_version_number, 
stg_oracle_fusion_dootop_header,edw_asis,oracle_fusion_dootop_header,created_by,created_by, 
stg_oracle_fusion_dootop_header,edw_asis,oracle_fusion_dootop_header,creation_date,creation_date, 
stg_oracle_fusion_dootop_header,edw_asis,oracle_fusion_dootop_header,customer_po_number,customer_po_number, 
stg_oracle_fusion_dootop_header,edw_asis,oracle_fusion_dootop_header,header_cancel_reason_code,header_cancel_reason_code, 
stg_oracle_fusion_dootop_header,edw_asis,oracle_fusion_dootop_header,header_ordered_date_timestamp,header_ordered_date_timestamp, 
stg_oracle_fusion_dootop_header,edw_asis,oracle_fusion_dootop_header,header_request_ship_date,header_request_ship_date, 
stg_oracle_fusion_dootop_header,edw_asis,oracle_fusion_dootop_header,header_sales_channel_code,header_sales_channel_code, 
stg_oracle_fusion_dootop_header,edw_asis,oracle_fusion_dootop_header,header_submitted_by,header_submitted_by, 
stg_oracle_fusion_dootop_header,edw_asis,oracle_fusion_dootop_header,header_submitted_date,header_submitted_date, 
stg_oracle_fusion_dootop_header,edw_asis,oracle_fusion_dootop_header,last_update_date,last_update_date, 
stg_oracle_fusion_dootop_header,edw_asis,oracle_fusion_dootop_header,last_updated_by,last_updated_by, 
stg_oracle_fusion_dootop_header,edw_asis,oracle_fusion_dootop_header,on_hold,on_hold, 
stg_oracle_fusion_dootop_header,edw_asis,oracle_fusion_dootop_header,open_flag,open_flag, 
stg_oracle_fusion_dootop_header,edw_asis,oracle_fusion_dootop_header,order_number,order_number, 
stg_oracle_fusion_dootop_header,edw_asis,oracle_fusion_dootop_header,order_type_code,order_type_code, 
stg_oracle_fusion_dootop_header,edw_asis,oracle_fusion_dootop_header,ordered_date,ordered_date, 
stg_oracle_fusion_dootop_header,edw_asis,oracle_fusion_dootop_header,orig_sys_document_ref,orig_sys_document_ref, 
stg_oracle_fusion_dootop_header,edw_asis,oracle_fusion_dootop_header,sold_to_party_id,sold_to_party_id, 
stg_oracle_fusion_dootop_header,edw_asis,oracle_fusion_dootop_header,source_document_type_code,source_document_type_code, 
stg_oracle_fusion_dootop_header,edw_asis,oracle_fusion_dootop_header,source_order_number,source_order_number, 
stg_oracle_fusion_dootop_header,edw_asis,oracle_fusion_dootop_header,source_order_system,source_order_system, 
stg_oracle_fusion_dootop_header,edw_asis,oracle_fusion_dootop_header,submitted_flag,submitted_flag, 
stg_oracle_fusion_dootop_header,edw_asis,oracle_fusion_dootop_header,_fivetran_deleted,_fivetran_deleted, 
stg_oracle_fusion_dootop_header,edw_asis,oracle_fusion_dootop_header,_fivetran_synced,_fivetran_synced, 
stg_oracle_fusion_dootop_header,edw_asis,oracle_fusion_dootop_header,,row_id, 
stg_oracle_fusion_dootop_header,edw_asis,oracle_fusion_dootop_header,,edw_act_fl, 
stg_oracle_fusion_dootop_header,edw_asis,oracle_fusion_dootop_header,,edw_hash_key, 
stg_oracle_fusion_dootop_header,edw_asis,oracle_fusion_dootop_header,,edw_strt_dt, 
stg_oracle_fusion_dootop_header,edw_asis,oracle_fusion_dootop_header,,edw_end_dt, 
stg_oracle_fusion_dootop_header,edw_asis,oracle_fusion_dootop_header,,edw_src_cd, 
stg_oracle_fusion_dootop_header,edw_asis,oracle_fusion_dootop_header,,edw_user_nm, 
stg_oracle_fusion_dootop_header,edw_asis,oracle_fusion_dootop_header,,edw_ld_dt, 
stg_oracle_fusion_dootop_header,edw_asis,oracle_fusion_dootop_header,,edw_updt_dt, 
stg_oracle_fusion_egpitemspublicmodel_item_category_hierarchy,edw_asis,oracle_fusion_egpitemspublicmodel_item_category_hierarchy,category_id,category_id,Y
stg_oracle_fusion_egpitemspublicmodel_item_category_hierarchy,edw_asis,oracle_fusion_egpitemspublicmodel_item_category_hierarchy,category_set_id,category_set_id,Y
stg_oracle_fusion_egpitemspublicmodel_item_category_hierarchy,edw_asis,oracle_fusion_egpitemspublicmodel_item_category_hierarchy,inventory_item_id,inventory_item_id, 
stg_oracle_fusion_egpitemspublicmodel_item_category_hierarchy,edw_asis,oracle_fusion_egpitemspublicmodel_item_category_hierarchy,organization_id,organization_id,Y
stg_oracle_fusion_egpitemspublicmodel_item_category_hierarchy,edw_asis,oracle_fusion_egpitemspublicmodel_item_category_hierarchy,parent_category_id_1,parent_category_id_1, 
stg_oracle_fusion_egpitemspublicmodel_item_category_hierarchy,edw_asis,oracle_fusion_egpitemspublicmodel_item_category_hierarchy,parent_category_id_10,parent_category_id_10, 
stg_oracle_fusion_egpitemspublicmodel_item_category_hierarchy,edw_asis,oracle_fusion_egpitemspublicmodel_item_category_hierarchy,parent_category_id_11,parent_category_id_11, 
stg_oracle_fusion_egpitemspublicmodel_item_category_hierarchy,edw_asis,oracle_fusion_egpitemspublicmodel_item_category_hierarchy,parent_category_id_12,parent_category_id_12, 
stg_oracle_fusion_egpitemspublicmodel_item_category_hierarchy,edw_asis,oracle_fusion_egpitemspublicmodel_item_category_hierarchy,parent_category_id_13,parent_category_id_13, 
stg_oracle_fusion_egpitemspublicmodel_item_category_hierarchy,edw_asis,oracle_fusion_egpitemspublicmodel_item_category_hierarchy,parent_category_id_14,parent_category_id_14, 
stg_oracle_fusion_egpitemspublicmodel_item_category_hierarchy,edw_asis,oracle_fusion_egpitemspublicmodel_item_category_hierarchy,parent_category_id_15,parent_category_id_15, 
stg_oracle_fusion_egpitemspublicmodel_item_category_hierarchy,edw_asis,oracle_fusion_egpitemspublicmodel_item_category_hierarchy,parent_category_id_2,parent_category_id_2, 
stg_oracle_fusion_egpitemspublicmodel_item_category_hierarchy,edw_asis,oracle_fusion_egpitemspublicmodel_item_category_hierarchy,parent_category_id_3,parent_category_id_3, 
stg_oracle_fusion_egpitemspublicmodel_item_category_hierarchy,edw_asis,oracle_fusion_egpitemspublicmodel_item_category_hierarchy,parent_category_id_4,parent_category_id_4, 
stg_oracle_fusion_egpitemspublicmodel_item_category_hierarchy,edw_asis,oracle_fusion_egpitemspublicmodel_item_category_hierarchy,parent_category_id_5,parent_category_id_5, 
stg_oracle_fusion_egpitemspublicmodel_item_category_hierarchy,edw_asis,oracle_fusion_egpitemspublicmodel_item_category_hierarchy,parent_category_id_6,parent_category_id_6, 
stg_oracle_fusion_egpitemspublicmodel_item_category_hierarchy,edw_asis,oracle_fusion_egpitemspublicmodel_item_category_hierarchy,parent_category_id_7,parent_category_id_7, 
stg_oracle_fusion_egpitemspublicmodel_item_category_hierarchy,edw_asis,oracle_fusion_egpitemspublicmodel_item_category_hierarchy,parent_category_id_8,parent_category_id_8, 
stg_oracle_fusion_egpitemspublicmodel_item_category_hierarchy,edw_asis,oracle_fusion_egpitemspublicmodel_item_category_hierarchy,parent_category_id_9,parent_category_id_9, 
stg_oracle_fusion_egpitemspublicmodel_item_category_hierarchy,edw_asis,oracle_fusion_egpitemspublicmodel_item_category_hierarchy,_fivetran_deleted,_fivetran_deleted, 
stg_oracle_fusion_egpitemspublicmodel_item_category_hierarchy,edw_asis,oracle_fusion_egpitemspublicmodel_item_category_hierarchy,_fivetran_synced,_fivetran_synced, 
stg_oracle_fusion_egpitemspublicmodel_item_category_hierarchy,edw_asis,oracle_fusion_egpitemspublicmodel_item_category_hierarchy,,row_id, 
stg_oracle_fusion_egpitemspublicmodel_item_category_hierarchy,edw_asis,oracle_fusion_egpitemspublicmodel_item_category_hierarchy,,edw_act_fl, 
stg_oracle_fusion_egpitemspublicmodel_item_category_hierarchy,edw_asis,oracle_fusion_egpitemspublicmodel_item_category_hierarchy,,edw_hash_key, 
stg_oracle_fusion_egpitemspublicmodel_item_category_hierarchy,edw_asis,oracle_fusion_egpitemspublicmodel_item_category_hierarchy,,edw_strt_dt, 
stg_oracle_fusion_egpitemspublicmodel_item_category_hierarchy,edw_asis,oracle_fusion_egpitemspublicmodel_item_category_hierarchy,,edw_end_dt, 
stg_oracle_fusion_egpitemspublicmodel_item_category_hierarchy,edw_asis,oracle_fusion_egpitemspublicmodel_item_category_hierarchy,,edw_src_cd, 
stg_oracle_fusion_egpitemspublicmodel_item_category_hierarchy,edw_asis,oracle_fusion_egpitemspublicmodel_item_category_hierarchy,,edw_user_nm, 
stg_oracle_fusion_egpitemspublicmodel_item_category_hierarchy,edw_asis,oracle_fusion_egpitemspublicmodel_item_category_hierarchy,,edw_ld_dt, 
stg_oracle_fusion_egpitemspublicmodel_item_category_hierarchy,edw_asis,oracle_fusion_egpitemspublicmodel_item_category_hierarchy,,edw_updt_dt, 
stg_oracle_fusion_egpitemspublicmodel_item_ref,edw_asis,oracle_fusion_egpitemspublicmodel_item_ref,organization_unit_peotype,organization_unit_peotype, 
stg_oracle_fusion_egpitemspublicmodel_item_ref,edw_asis,oracle_fusion_egpitemspublicmodel_item_ref,organization_unit_tlpeoeffective_start_date,organization_unit_tlpeoeffective_start_date, 
stg_oracle_fusion_egpitemspublicmodel_item_ref,edw_asis,oracle_fusion_egpitemspublicmodel_item_ref,organization_unit_tlpeolanguage,organization_unit_tlpeolanguage, 
stg_oracle_fusion_egpitemspublicmodel_item_ref,edw_asis,oracle_fusion_egpitemspublicmodel_item_ref,organization_unit_tlpeolast_update_date,organization_unit_tlpeolast_update_date, 
stg_oracle_fusion_egpitemspublicmodel_item_ref,edw_asis,oracle_fusion_egpitemspublicmodel_item_ref,organization_unit_tlpeoname,organization_unit_tlpeoname, 
stg_oracle_fusion_egpitemspublicmodel_item_ref,edw_asis,oracle_fusion_egpitemspublicmodel_item_ref,organization_unit_tlpeoorganization_id,organization_unit_tlpeoorganization_id, 
stg_oracle_fusion_egpitemspublicmodel_item_ref,edw_asis,oracle_fusion_egpitemspublicmodel_item_ref,organization_unit_tlpeosource_lang,organization_unit_tlpeosource_lang, 
stg_oracle_fusion_egpitemspublicmodel_item_ref,edw_asis,oracle_fusion_egpitemspublicmodel_item_ref,planner_peodescription,planner_peodescription, 
stg_oracle_fusion_egpitemspublicmodel_item_ref,edw_asis,oracle_fusion_egpitemspublicmodel_item_ref,planner_peoemail_address,planner_peoemail_address, 
stg_oracle_fusion_egpitemspublicmodel_item_ref,edw_asis,oracle_fusion_egpitemspublicmodel_item_ref,planner_peoemployee_id,planner_peoemployee_id, 
stg_oracle_fusion_egpitemspublicmodel_item_ref,edw_asis,oracle_fusion_egpitemspublicmodel_item_ref,planner_peoorganization_id,planner_peoorganization_id, 
stg_oracle_fusion_egpitemspublicmodel_item_ref,edw_asis,oracle_fusion_egpitemspublicmodel_item_ref,planner_peoplanner_code,planner_peoplanner_code, 
stg_oracle_fusion_egpitemspublicmodel_item_ref,edw_asis,oracle_fusion_egpitemspublicmodel_item_ref,ra_terms_vl_name,ra_terms_vl_name, 
stg_oracle_fusion_egpitemspublicmodel_item_ref,edw_asis,oracle_fusion_egpitemspublicmodel_item_ref,replacement_type,replacement_type, 
stg_oracle_fusion_egpitemspublicmodel_item_ref,edw_asis,oracle_fusion_egpitemspublicmodel_item_ref,_fivetran_deleted,_fivetran_deleted, 
stg_oracle_fusion_egpitemspublicmodel_item_ref,edw_asis,oracle_fusion_egpitemspublicmodel_item_ref,_fivetran_synced,_fivetran_synced, 
stg_oracle_fusion_egpitemspublicmodel_item_ref,edw_asis,oracle_fusion_egpitemspublicmodel_item_ref,,row_id, 
stg_oracle_fusion_egpitemspublicmodel_item_ref,edw_asis,oracle_fusion_egpitemspublicmodel_item_ref,,edw_act_fl, 
stg_oracle_fusion_egpitemspublicmodel_item_ref,edw_asis,oracle_fusion_egpitemspublicmodel_item_ref,,edw_hash_key, 
stg_oracle_fusion_egpitemspublicmodel_item_ref,edw_asis,oracle_fusion_egpitemspublicmodel_item_ref,,edw_strt_dt, 
stg_oracle_fusion_egpitemspublicmodel_item_ref,edw_asis,oracle_fusion_egpitemspublicmodel_item_ref,,edw_end_dt, 
stg_oracle_fusion_egpitemspublicmodel_item_ref,edw_asis,oracle_fusion_egpitemspublicmodel_item_ref,,edw_src_cd, 
stg_oracle_fusion_egpitemspublicmodel_item_ref,edw_asis,oracle_fusion_egpitemspublicmodel_item_ref,,edw_user_nm, 
stg_oracle_fusion_egpitemspublicmodel_item_ref,edw_asis,oracle_fusion_egpitemspublicmodel_item_ref,,edw_ld_dt, 
stg_oracle_fusion_egpitemspublicmodel_item_ref,edw_asis,oracle_fusion_egpitemspublicmodel_item_ref,,edw_updt_dt, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_base_peovmi_forecast_type,peovmi_forecast_type, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_base_peovmi_maximum_days,peovmi_maximum_days, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_base_peovmi_maximum_units,peovmi_maximum_units, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_base_peovmi_minimum_days,peovmi_minimum_days, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_base_peovmi_minimum_units,peovmi_minimum_units, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_base_peovolume_uom_code,peovolume_uom_code, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_base_peoweb_status,peoweb_status, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_base_peoweight_uom_code,peoweight_uom_code, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_base_peowip_supply_locator_id,peowip_supply_locator_id, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_base_peowip_supply_subinventory,peowip_supply_subinventory, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_base_peowip_supply_type,peowip_supply_type, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_class_base_peoparent_item_class_id,item_class_base_peoparent_item_class_id, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peoallocate_serial_flag,item_organization_parameter_peoallocate_serial_flag, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peoallow_different_status,item_organization_parameter_peoallow_different_status, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peoallow_neg_onhand_cc_txns,item_organization_parameter_peoallow_neg_onhand_cc_txns, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peoauto_breakdown_enabled,item_organization_parameter_peoauto_breakdown_enabled, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peoauto_del_alloc_flag,item_organization_parameter_peoauto_del_alloc_flag, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peoauto_lot_alpha_prefix,item_organization_parameter_peoauto_lot_alpha_prefix, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peoauto_serial_alpha_prefix,item_organization_parameter_peoauto_serial_alpha_prefix, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peobusiness_unit_id,item_organization_parameter_peobusiness_unit_id, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peochild_lot_alpha_prefix,item_organization_parameter_peochild_lot_alpha_prefix, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peochild_lot_number_length,item_organization_parameter_peochild_lot_number_length, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peochild_lot_validation_flag,item_organization_parameter_peochild_lot_validation_flag, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peochild_lot_zero_padding_flag,item_organization_parameter_peochild_lot_zero_padding_flag, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peocopy_lot_attribute_flag,item_organization_parameter_peocopy_lot_attribute_flag, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peocreate_lot_uom_conversion,item_organization_parameter_peocreate_lot_uom_conversion, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peocreated_by,item_organization_parameter_peocreated_by, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peocreation_date,item_organization_parameter_peocreation_date, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peodefault_locator_order_value,item_organization_parameter_peodefault_locator_order_value, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peodefault_picking_rule_id,item_organization_parameter_peodefault_picking_rule_id, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peodefault_subinv_order_value,item_organization_parameter_peodefault_subinv_order_value, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peodistributed_organization_flag,item_organization_parameter_peodistributed_organization_flag, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peoenforce_locator_alis_unq_flag,item_organization_parameter_peoenforce_locator_alis_unq_flag, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peofifo_orig_rcpt_date_flag,item_organization_parameter_peofifo_orig_rcpt_date_flag, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peofill_kill_move_order_flag,item_organization_parameter_peofill_kill_move_order_flag, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peoinventory_flag,item_organization_parameter_peoinventory_flag, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peojob_definition_name,item_organization_parameter_peojob_definition_name, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peojob_definition_package,item_organization_parameter_peojob_definition_package, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peolast_update_date,item_organization_parameter_peolast_update_date, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peolast_update_login,item_organization_parameter_peolast_update_login, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peolast_updated_by,item_organization_parameter_peolast_updated_by, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peolegal_entity_id,item_organization_parameter_peolegal_entity_id, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peolot_number_generation,item_organization_parameter_peolot_number_generation, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peolot_number_length,item_organization_parameter_peolot_number_length, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peolot_number_uniqueness,item_organization_parameter_peolot_number_uniqueness, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peolot_number_zero_padding,item_organization_parameter_peolot_number_zero_padding, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peolpn_prefix,item_organization_parameter_peolpn_prefix, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peolpn_starting_number,item_organization_parameter_peolpn_starting_number, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peolpn_suffix,item_organization_parameter_peolpn_suffix, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peomaster_organization_id,item_organization_parameter_peomaster_organization_id, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peomo_pick_confirm_required,item_organization_parameter_peomo_pick_confirm_required, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peonegative_inv_receipt_code,item_organization_parameter_peonegative_inv_receipt_code, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peoobject_version_number,item_organization_parameter_peoobject_version_number, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peoorganization_code,item_organization_parameter_peoorganization_code, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peoorganization_id,item_organization_parameter_peoorganization_id, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peoovpk_transfer_orders_enabled,item_organization_parameter_peoovpk_transfer_orders_enabled, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peoparent_child_generation_flag,item_organization_parameter_peoparent_child_generation_flag, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peopick_slip_batch_size,item_organization_parameter_peopick_slip_batch_size, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peopurchasing_by_revision,item_organization_parameter_peopurchasing_by_revision, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peoreplnsh_move_order_grouping,item_organization_parameter_peoreplnsh_move_order_grouping, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peorequest_id,item_organization_parameter_peorequest_id, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peoround_reorder_qty_flag,item_organization_parameter_peoround_reorder_qty_flag, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peoschedule_id,item_organization_parameter_peoschedule_id, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peoserial_number_generation,item_organization_parameter_peoserial_number_generation, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peoserial_number_type,item_organization_parameter_peoserial_number_type, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peosource_organization_id,item_organization_parameter_peosource_organization_id, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peosource_subinventory,item_organization_parameter_peosource_subinventory, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peosource_type,item_organization_parameter_peosource_type, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peostandard_pack_enabled,item_organization_parameter_peostandard_pack_enabled, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peostart_auto_serial_number,item_organization_parameter_peostart_auto_serial_number, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peostarting_revision,item_organization_parameter_peostarting_revision, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peostock_locator_control_code,item_organization_parameter_peostock_locator_control_code, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peototal_lpn_length,item_organization_parameter_peototal_lpn_length, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_organization_parameter_peoucc_128_suffix_flag,item_organization_parameter_peoucc_128_suffix_flag, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_translation_peo_1_created_by,item_translation_peo_1_created_by, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_translation_peo_1_creation_date,item_translation_peo_1_creation_date, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_translation_peo_1_description,item_translation_peo_1_description, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_translation_peo_1_inventory_item_id,item_translation_peo_1_inventory_item_id, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_translation_peo_1_language,item_translation_peo_1_language, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_translation_peo_1_last_update_date,item_translation_peo_1_last_update_date, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_translation_peo_1_last_update_login,item_translation_peo_1_last_update_login, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_translation_peo_1_last_updated_by,item_translation_peo_1_last_updated_by, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_translation_peo_1_long_description,item_translation_peo_1_long_description, 
stg_oracle_fusion_egpitemspublicmodel_item,edw_asis,oracle_fusion_egpitemspublicmodel_item,item_translation_peo_1_object_version_number,item_translation_peo_1_object_version_number, 
